model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M9872,1e-05,5.5e-05,0.5,0.5,0.03,0.051767,0.1068,nSEG,1,LIDAR,-0.032767000000000004,0.0932,1.7245789473684214,0.466,1.0952894736842107
M9873,1e-05,5.5e-05,0.5,0.5,0.035,0.051682,0.117,nSEG,1,LIDAR,-0.032682,0.083,1.720105263157895,0.415,1.0675526315789474
M9874,1e-05,5.5e-05,0.5,0.5,0.04,0.0516,0.1267,nSEG,1,LIDAR,-0.032600000000000004,0.0733,1.7157894736842108,0.3665,1.0411447368421054
M9875,1e-05,5.5e-05,0.5,0.5,0.05,0.051447,0.1445,nSEG,1,LIDAR,-0.032447000000000004,0.05550000000000002,1.7077368421052634,0.2775000000000001,0.9926184210526318
M9876,1e-05,0.0001,-0.5,-0.5,0.02,0.077356,0.1481,nSEG,1,LIDAR,-0.05835599999999999,0.0519,3.071368421052631,0.2595,1.6654342105263156
M9877,1e-05,0.0001,-0.5,-0.5,0.03,0.077165,0.1887,nSEG,1,LIDAR,-0.058164999999999994,0.011300000000000004,3.061315789473684,0.05650000000000002,1.5589078947368422
M9878,1e-05,0.0001,-0.5,-0.5,0.035,0.076991,0.2067,nSEG,1,LIDAR,-0.057991,-0.006699999999999984,3.052157894736842,0.03349999999999992,1.5428289473684211
M9879,1e-05,0.0001,-0.5,-0.5,0.04,0.076874,0.2237,nSEG,1,LIDAR,-0.057873999999999995,-0.0237,3.046,0.1185,1.58225
M9880,1e-05,0.0001,-0.5,-0.5,0.05,0.076624,0.2553,nSEG,1,LIDAR,-0.057623999999999995,-0.055300000000000016,3.032842105263158,0.2765000000000001,1.6546710526315789
M9881,1e-05,0.0001,-0.5,-0.25,0.02,0.07743,0.1312,nSEG,1,LIDAR,-0.058429999999999996,0.0688,3.075263157894737,0.344,1.7096315789473684
M9882,1e-05,0.0001,-0.5,-0.25,0.03,0.077267,0.1672,nSEG,1,LIDAR,-0.058267,0.032800000000000024,3.066684210526316,0.16400000000000012,1.615342105263158
M9883,1e-05,0.0001,-0.5,-0.25,0.035,0.07719,0.1833,nSEG,1,LIDAR,-0.05818999999999999,0.01670000000000002,3.062631578947368,0.0835000000000001,1.573065789473684
M9884,1e-05,0.0001,-0.5,-0.25,0.04,0.077042,0.1983,nSEG,1,LIDAR,-0.058041999999999996,0.001700000000000007,3.0548421052631576,0.008500000000000035,1.5316710526315789
M9885,1e-05,0.0001,-0.5,-0.25,0.05,0.076836,0.2264,nSEG,1,LIDAR,-0.057836,-0.02639999999999998,3.044,0.1319999999999999,1.588
M9886,1e-05,0.0001,-0.5,0.0,0.02,0.077473,0.1204,nSEG,1,LIDAR,-0.058473,0.07960000000000002,3.0775263157894734,0.3980000000000001,1.7377631578947368
M9887,1e-05,0.0001,-0.5,0.0,0.03,0.077331,0.1534,nSEG,1,LIDAR,-0.058330999999999994,0.0466,3.070052631578947,0.233,1.6515263157894735
M9888,1e-05,0.0001,-0.5,0.0,0.035,0.077262,0.1682,nSEG,1,LIDAR,-0.058261999999999994,0.03180000000000002,3.0664210526315787,0.1590000000000001,1.6127105263157895
M9889,1e-05,0.0001,-0.5,0.0,0.04,0.077195,0.1822,nSEG,1,LIDAR,-0.058195,0.01780000000000001,3.062894736842105,0.08900000000000005,1.5759473684210525
M9890,1e-05,0.0001,-0.5,0.0,0.05,0.076981,0.2079,nSEG,1,LIDAR,-0.05798099999999999,-0.00789999999999999,3.051631578947368,0.03949999999999995,1.5455657894736838
M9891,1e-05,0.0001,-0.5,0.25,0.02,0.077502,0.1127,nSEG,1,LIDAR,-0.058502,0.08730000000000002,3.0790526315789473,0.43650000000000005,1.7577763157894737
M9892,1e-05,0.0001,-0.5,0.25,0.03,0.077374,0.1435,nSEG,1,LIDAR,-0.058373999999999995,0.05650000000000002,3.072315789473684,0.2825000000000001,1.677407894736842
M9893,1e-05,0.0001,-0.5,0.25,0.035,0.077312,0.1574,nSEG,1,LIDAR,-0.058312,0.0426,3.0690526315789475,0.213,1.6410263157894738
M9894,1e-05,0.0001,-0.5,0.25,0.04,0.077251,0.1704,nSEG,1,LIDAR,-0.058251,0.029600000000000015,3.0658421052631577,0.14800000000000008,1.606921052631579
M9895,1e-05,0.0001,-0.5,0.25,0.05,0.077131,0.1947,nSEG,1,LIDAR,-0.058131,0.005299999999999999,3.059526315789474,0.026499999999999996,1.543013157894737
M9896,1e-05,0.0001,-0.5,0.5,0.02,0.077524,0.1067,nSEG,1,LIDAR,-0.05852399999999999,0.09330000000000001,3.0802105263157893,0.4665,1.7733552631578946
M9897,1e-05,0.0001,-0.5,0.5,0.03,0.077406,0.1359,nSEG,1,LIDAR,-0.058406,0.06410000000000002,3.074,0.32050000000000006,1.69725
M9898,1e-05,0.0001,-0.5,0.5,0.035,0.077349,0.149,nSEG,1,LIDAR,-0.058349,0.05100000000000002,3.071,0.25500000000000006,1.663
M9899,1e-05,0.0001,-0.5,0.5,0.04,0.077292,0.1614,nSEG,1,LIDAR,-0.058292,0.03860000000000002,3.068,0.19300000000000012,1.6305
M9900,1e-05,0.0001,-0.5,0.5,0.05,0.077182,0.1844,nSEG,1,LIDAR,-0.058182,0.015600000000000003,3.0622105263157895,0.07800000000000001,1.5701052631578947
M9901,1e-05,0.0001,-0.25,-0.5,0.02,0.077357,0.1481,nSEG,1,LIDAR,-0.05835699999999999,0.0519,3.0714210526315786,0.2595,1.6654605263157893
M9902,1e-05,0.0001,-0.25,-0.5,0.03,0.077166,0.1887,nSEG,1,LIDAR,-0.058165999999999995,0.011300000000000004,3.0613684210526313,0.05650000000000002,1.5589342105263158
M9903,1e-05,0.0001,-0.25,-0.5,0.035,0.076993,0.2067,nSEG,1,LIDAR,-0.057993,-0.006699999999999984,3.0522631578947372,0.03349999999999992,1.5428815789473687
M9904,1e-05,0.0001,-0.25,-0.5,0.04,0.076875,0.2237,nSEG,1,LIDAR,-0.057874999999999996,-0.0237,3.0460526315789473,0.1185,1.5822763157894737
M9905,1e-05,0.0001,-0.25,-0.5,0.05,0.076626,0.2553,nSEG,1,LIDAR,-0.057626,-0.055300000000000016,3.0329473684210524,0.2765000000000001,1.6547236842105262
M9906,1e-05,0.0001,-0.25,-0.25,0.02,0.07743,0.1312,nSEG,1,LIDAR,-0.058429999999999996,0.0688,3.075263157894737,0.344,1.7096315789473684
M9907,1e-05,0.0001,-0.25,-0.25,0.03,0.077268,0.1672,nSEG,1,LIDAR,-0.058268,0.032800000000000024,3.0667368421052634,0.16400000000000012,1.6153684210526318
M9908,1e-05,0.0001,-0.25,-0.25,0.035,0.077191,0.1833,nSEG,1,LIDAR,-0.05819099999999999,0.01670000000000002,3.0626842105263155,0.0835000000000001,1.5730921052631577
M9909,1e-05,0.0001,-0.25,-0.25,0.04,0.077044,0.1983,nSEG,1,LIDAR,-0.058044,0.001700000000000007,3.0549473684210526,0.008500000000000035,1.5317236842105264
M9910,1e-05,0.0001,-0.25,-0.25,0.05,0.076837,0.2264,nSEG,1,LIDAR,-0.057837,-0.02639999999999998,3.0440526315789476,0.1319999999999999,1.5880263157894738
M9911,1e-05,0.0001,-0.25,0.0,0.02,0.077473,0.1204,nSEG,1,LIDAR,-0.058473,0.07960000000000002,3.0775263157894734,0.3980000000000001,1.7377631578947368
M9912,1e-05,0.0001,-0.25,0.0,0.03,0.077332,0.1534,nSEG,1,LIDAR,-0.058331999999999995,0.0466,3.0701052631578944,0.233,1.6515526315789473
M9913,1e-05,0.0001,-0.25,0.0,0.035,0.077263,0.1682,nSEG,1,LIDAR,-0.058262999999999995,0.03180000000000002,3.0664736842105262,0.1590000000000001,1.6127368421052632
M9914,1e-05,0.0001,-0.25,0.0,0.04,0.077196,0.1822,nSEG,1,LIDAR,-0.058196,0.01780000000000001,3.0629473684210526,0.08900000000000005,1.5759736842105263
M9915,1e-05,0.0001,-0.25,0.0,0.05,0.076982,0.2079,nSEG,1,LIDAR,-0.05798199999999999,-0.00789999999999999,3.0516842105263153,0.03949999999999995,1.5455921052631576
M9916,1e-05,0.0001,-0.25,0.25,0.02,0.077503,0.1127,nSEG,1,LIDAR,-0.058503,0.08730000000000002,3.079105263157895,0.43650000000000005,1.7578026315789474
M9917,1e-05,0.0001,-0.25,0.25,0.03,0.077375,0.1435,nSEG,1,LIDAR,-0.058374999999999996,0.05650000000000002,3.0723684210526314,0.2825000000000001,1.6774342105263158
M9918,1e-05,0.0001,-0.25,0.25,0.035,0.077313,0.1574,nSEG,1,LIDAR,-0.058313000000000004,0.0426,3.069105263157895,0.213,1.6410526315789475
M9919,1e-05,0.0001,-0.25,0.25,0.04,0.077252,0.1704,nSEG,1,LIDAR,-0.058252,0.029600000000000015,3.0658947368421052,0.14800000000000008,1.6069473684210527
M9920,1e-05,0.0001,-0.25,0.25,0.05,0.077132,0.1947,nSEG,1,LIDAR,-0.058132,0.005299999999999999,3.059578947368421,0.026499999999999996,1.5430394736842106
M9921,1e-05,0.0001,-0.25,0.5,0.02,0.077525,0.1067,nSEG,1,LIDAR,-0.058524999999999994,0.09330000000000001,3.0802631578947364,0.4665,1.7733815789473681
M9922,1e-05,0.0001,-0.25,0.5,0.03,0.077407,0.1359,nSEG,1,LIDAR,-0.058407,0.06410000000000002,3.0740526315789474,0.32050000000000006,1.6972763157894737
M9923,1e-05,0.0001,-0.25,0.5,0.035,0.07735,0.149,nSEG,1,LIDAR,-0.05835,0.05100000000000002,3.0710526315789473,0.25500000000000006,1.6630263157894736
M9924,1e-05,0.0001,-0.25,0.5,0.04,0.077293,0.1614,nSEG,1,LIDAR,-0.058293,0.03860000000000002,3.068052631578947,0.19300000000000012,1.6305263157894736
M9925,1e-05,0.0001,-0.25,0.5,0.05,0.077184,0.1844,nSEG,1,LIDAR,-0.058184,0.015600000000000003,3.062315789473684,0.07800000000000001,1.570157894736842
M9926,1e-05,0.0001,0.0,-0.5,0.02,0.077357,0.1481,nSEG,1,LIDAR,-0.05835699999999999,0.0519,3.0714210526315786,0.2595,1.6654605263157893
M9927,1e-05,0.0001,0.0,-0.5,0.03,0.077166,0.1887,nSEG,1,LIDAR,-0.058165999999999995,0.011300000000000004,3.0613684210526313,0.05650000000000002,1.5589342105263158
M9928,1e-05,0.0001,0.0,-0.5,0.035,0.076993,0.2067,nSEG,1,LIDAR,-0.057993,-0.006699999999999984,3.0522631578947372,0.03349999999999992,1.5428815789473687
M9929,1e-05,0.0001,0.0,-0.5,0.04,0.076876,0.2237,nSEG,1,LIDAR,-0.057876,-0.0237,3.0461052631578944,0.1185,1.5823026315789472
M9930,1e-05,0.0001,0.0,-0.5,0.05,0.076627,0.2553,nSEG,1,LIDAR,-0.057627,-0.055300000000000016,3.033,0.2765000000000001,1.65475
M9931,1e-05,0.0001,0.0,-0.25,0.02,0.077431,0.1312,nSEG,1,LIDAR,-0.058431,0.0688,3.075315789473684,0.344,1.709657894736842
M9932,1e-05,0.0001,0.0,-0.25,0.03,0.077269,0.1672,nSEG,1,LIDAR,-0.058269,0.032800000000000024,3.0667894736842105,0.16400000000000012,1.6153947368421053
M9933,1e-05,0.0001,0.0,-0.25,0.035,0.077192,0.1833,nSEG,1,LIDAR,-0.058191999999999994,0.01670000000000002,3.062736842105263,0.0835000000000001,1.5731184210526314
M9934,1e-05,0.0001,0.0,-0.25,0.04,0.077045,0.1984,nSEG,1,LIDAR,-0.058045,0.001600000000000018,3.055,0.00800000000000009,1.5315
M9935,1e-05,0.0001,0.0,-0.25,0.05,0.076838,0.2264,nSEG,1,LIDAR,-0.057838,-0.02639999999999998,3.0441052631578946,0.1319999999999999,1.5880526315789472
M9936,1e-05,0.0001,0.0,0.0,0.02,0.077474,0.1204,nSEG,1,LIDAR,-0.058474,0.07960000000000002,3.077578947368421,0.3980000000000001,1.7377894736842106
M9937,1e-05,0.0001,0.0,0.0,0.03,0.077332,0.1534,nSEG,1,LIDAR,-0.058331999999999995,0.0466,3.0701052631578944,0.233,1.6515526315789473
M9938,1e-05,0.0001,0.0,0.0,0.035,0.077264,0.1682,nSEG,1,LIDAR,-0.058263999999999996,0.03180000000000002,3.0665263157894738,0.1590000000000001,1.612763157894737
M9939,1e-05,0.0001,0.0,0.0,0.04,0.077197,0.1822,nSEG,1,LIDAR,-0.058197,0.01780000000000001,3.063,0.08900000000000005,1.576
M9940,1e-05,0.0001,0.0,0.0,0.05,0.076983,0.2079,nSEG,1,LIDAR,-0.05798299999999999,-0.00789999999999999,3.051736842105263,0.03949999999999995,1.5456184210526314
M9941,1e-05,0.0001,0.0,0.25,0.02,0.077504,0.1127,nSEG,1,LIDAR,-0.058504,0.08730000000000002,3.0791578947368423,0.43650000000000005,1.7578289473684212
M9942,1e-05,0.0001,0.0,0.25,0.03,0.077375,0.1435,nSEG,1,LIDAR,-0.058374999999999996,0.05650000000000002,3.0723684210526314,0.2825000000000001,1.6774342105263158
M9943,1e-05,0.0001,0.0,0.25,0.035,0.077314,0.1574,nSEG,1,LIDAR,-0.05831399999999999,0.0426,3.0691578947368416,0.213,1.6410789473684209
M9944,1e-05,0.0001,0.0,0.25,0.04,0.077253,0.1704,nSEG,1,LIDAR,-0.058253,0.029600000000000015,3.0659473684210528,0.14800000000000008,1.6069736842105264
M9945,1e-05,0.0001,0.0,0.25,0.05,0.077133,0.1947,nSEG,1,LIDAR,-0.05813299999999999,0.005299999999999999,3.059631578947368,0.026499999999999996,1.543065789473684
M9946,1e-05,0.0001,0.0,0.5,0.02,0.077526,0.1067,nSEG,1,LIDAR,-0.058525999999999995,0.09330000000000001,3.080315789473684,0.4665,1.773407894736842
M9947,1e-05,0.0001,0.0,0.5,0.03,0.077407,0.1359,nSEG,1,LIDAR,-0.058407,0.06410000000000002,3.0740526315789474,0.32050000000000006,1.6972763157894737
M9948,1e-05,0.0001,0.0,0.5,0.035,0.077351,0.149,nSEG,1,LIDAR,-0.058351,0.05100000000000002,3.071105263157895,0.25500000000000006,1.6630526315789473
M9949,1e-05,0.0001,0.0,0.5,0.04,0.077294,0.1614,nSEG,1,LIDAR,-0.058294,0.03860000000000002,3.0681052631578947,0.19300000000000012,1.6305526315789474
M9950,1e-05,0.0001,0.0,0.5,0.05,0.077185,0.1844,nSEG,1,LIDAR,-0.058185,0.015600000000000003,3.0623684210526316,0.07800000000000001,1.5701842105263157
M9951,1e-05,0.0001,0.25,-0.5,0.02,0.077358,0.1481,nSEG,1,LIDAR,-0.05835799999999999,0.0519,3.071473684210526,0.2595,1.665486842105263
M9952,1e-05,0.0001,0.25,-0.5,0.03,0.077167,0.1887,nSEG,1,LIDAR,-0.058166999999999996,0.011300000000000004,3.061421052631579,0.05650000000000002,1.5589605263157895
M9953,1e-05,0.0001,0.25,-0.5,0.035,0.076994,0.2067,nSEG,1,LIDAR,-0.057994000000000004,-0.006699999999999984,3.0523157894736843,0.03349999999999992,1.5429078947368422
M9954,1e-05,0.0001,0.25,-0.5,0.04,0.076877,0.2237,nSEG,1,LIDAR,-0.057877,-0.0237,3.046157894736842,0.1185,1.582328947368421
M9955,1e-05,0.0001,0.25,-0.5,0.05,0.076627,0.2553,nSEG,1,LIDAR,-0.057627,-0.055300000000000016,3.033,0.2765000000000001,1.65475
M9956,1e-05,0.0001,0.25,-0.25,0.02,0.077431,0.1312,nSEG,1,LIDAR,-0.058431,0.0688,3.075315789473684,0.344,1.709657894736842
M9957,1e-05,0.0001,0.25,-0.25,0.03,0.07727,0.1672,nSEG,1,LIDAR,-0.05827,0.032800000000000024,3.066842105263158,0.16400000000000012,1.615421052631579
M9958,1e-05,0.0001,0.25,-0.25,0.035,0.077193,0.1833,nSEG,1,LIDAR,-0.058192999999999995,0.01670000000000002,3.0627894736842105,0.0835000000000001,1.5731447368421052
M9959,1e-05,0.0001,0.25,-0.25,0.04,0.077045,0.1984,nSEG,1,LIDAR,-0.058045,0.001600000000000018,3.055,0.00800000000000009,1.5315
M9960,1e-05,0.0001,0.25,-0.25,0.05,0.076839,0.2264,nSEG,1,LIDAR,-0.057839,-0.02639999999999998,3.044157894736842,0.1319999999999999,1.588078947368421
M9961,1e-05,0.0001,0.25,0.0,0.02,0.077474,0.1204,nSEG,1,LIDAR,-0.058474,0.07960000000000002,3.077578947368421,0.3980000000000001,1.7377894736842106
M9962,1e-05,0.0001,0.25,0.0,0.03,0.077333,0.1534,nSEG,1,LIDAR,-0.058332999999999996,0.0466,3.070157894736842,0.233,1.651578947368421
M9963,1e-05,0.0001,0.25,0.0,0.035,0.077264,0.1682,nSEG,1,LIDAR,-0.058263999999999996,0.03180000000000002,3.0665263157894738,0.1590000000000001,1.612763157894737
M9964,1e-05,0.0001,0.25,0.0,0.04,0.077197,0.1822,nSEG,1,LIDAR,-0.058197,0.01780000000000001,3.063,0.08900000000000005,1.576
M9965,1e-05,0.0001,0.25,0.0,0.05,0.076984,0.2079,nSEG,1,LIDAR,-0.057983999999999994,-0.00789999999999999,3.0517894736842104,0.03949999999999995,1.5456447368421051
M9966,1e-05,0.0001,0.25,0.25,0.02,0.077504,0.1127,nSEG,1,LIDAR,-0.058504,0.08730000000000002,3.0791578947368423,0.43650000000000005,1.7578289473684212
M9967,1e-05,0.0001,0.25,0.25,0.03,0.077376,0.1435,nSEG,1,LIDAR,-0.058376,0.05650000000000002,3.072421052631579,0.2825000000000001,1.6774605263157896
M9968,1e-05,0.0001,0.25,0.25,0.035,0.077315,0.1574,nSEG,1,LIDAR,-0.05831499999999999,0.0426,3.069210526315789,0.213,1.6411052631578946
M9969,1e-05,0.0001,0.25,0.25,0.04,0.077253,0.1704,nSEG,1,LIDAR,-0.058253,0.029600000000000015,3.0659473684210528,0.14800000000000008,1.6069736842105264
M9970,1e-05,0.0001,0.25,0.25,0.05,0.077134,0.1947,nSEG,1,LIDAR,-0.05813399999999999,0.005299999999999999,3.0596842105263153,0.026499999999999996,1.5430921052631577
M9971,1e-05,0.0001,0.25,0.5,0.02,0.077526,0.1067,nSEG,1,LIDAR,-0.058525999999999995,0.09330000000000001,3.080315789473684,0.4665,1.773407894736842
M9972,1e-05,0.0001,0.25,0.5,0.03,0.077408,0.1359,nSEG,1,LIDAR,-0.058408,0.06410000000000002,3.074105263157895,0.32050000000000006,1.6973026315789475
M9973,1e-05,0.0001,0.25,0.5,0.035,0.077352,0.1491,nSEG,1,LIDAR,-0.058352,0.0509,3.0711578947368423,0.2545,1.6628289473684212
M9974,1e-05,0.0001,0.25,0.5,0.04,0.077295,0.1614,nSEG,1,LIDAR,-0.058295,0.03860000000000002,3.068157894736842,0.19300000000000012,1.6305789473684211
M9975,1e-05,0.0001,0.25,0.5,0.05,0.077185,0.1844,nSEG,1,LIDAR,-0.058185,0.015600000000000003,3.0623684210526316,0.07800000000000001,1.5701842105263157
M9976,1e-05,0.0001,0.5,-0.5,0.02,0.077358,0.1481,nSEG,1,LIDAR,-0.05835799999999999,0.0519,3.071473684210526,0.2595,1.665486842105263
M9977,1e-05,0.0001,0.5,-0.5,0.03,0.077167,0.1887,nSEG,1,LIDAR,-0.058166999999999996,0.011300000000000004,3.061421052631579,0.05650000000000002,1.5589605263157895
M9978,1e-05,0.0001,0.5,-0.5,0.035,0.076994,0.2067,nSEG,1,LIDAR,-0.057994000000000004,-0.006699999999999984,3.0523157894736843,0.03349999999999992,1.5429078947368422
M9979,1e-05,0.0001,0.5,-0.5,0.04,0.076877,0.2237,nSEG,1,LIDAR,-0.057877,-0.0237,3.046157894736842,0.1185,1.582328947368421
M9980,1e-05,0.0001,0.5,-0.5,0.05,0.076628,0.2553,nSEG,1,LIDAR,-0.057628,-0.055300000000000016,3.0330526315789474,0.2765000000000001,1.6547763157894737
M9981,1e-05,0.0001,0.5,-0.25,0.02,0.077432,0.1312,nSEG,1,LIDAR,-0.058432,0.0688,3.0753684210526315,0.344,1.7096842105263157
M9982,1e-05,0.0001,0.5,-0.25,0.03,0.07727,0.1672,nSEG,1,LIDAR,-0.05827,0.032800000000000024,3.066842105263158,0.16400000000000012,1.615421052631579
M9983,1e-05,0.0001,0.5,-0.25,0.035,0.077193,0.1833,nSEG,1,LIDAR,-0.058192999999999995,0.01670000000000002,3.0627894736842105,0.0835000000000001,1.5731447368421052
M9984,1e-05,0.0001,0.5,-0.25,0.04,0.077046,0.1984,nSEG,1,LIDAR,-0.058046,0.001600000000000018,3.0550526315789472,0.00800000000000009,1.5315263157894736
M9985,1e-05,0.0001,0.5,-0.25,0.05,0.07684,0.2264,nSEG,1,LIDAR,-0.05784,-0.02639999999999998,3.0442105263157897,0.1319999999999999,1.5881052631578947
M9986,1e-05,0.0001,0.5,0.0,0.02,0.077475,0.1204,nSEG,1,LIDAR,-0.058475,0.07960000000000002,3.0776315789473685,0.3980000000000001,1.7378157894736843
M9987,1e-05,0.0001,0.5,0.0,0.03,0.077333,0.1534,nSEG,1,LIDAR,-0.058332999999999996,0.0466,3.070157894736842,0.233,1.651578947368421
M9988,1e-05,0.0001,0.5,0.0,0.035,0.077265,0.1682,nSEG,1,LIDAR,-0.058265,0.03180000000000002,3.066578947368421,0.1590000000000001,1.6127894736842106
M9989,1e-05,0.0001,0.5,0.0,0.04,0.077198,0.1822,nSEG,1,LIDAR,-0.058198,0.01780000000000001,3.0630526315789472,0.08900000000000005,1.5760263157894736
M9990,1e-05,0.0001,0.5,0.0,0.05,0.076985,0.2079,nSEG,1,LIDAR,-0.057984999999999995,-0.00789999999999999,3.051842105263158,0.03949999999999995,1.545671052631579
M9991,1e-05,0.0001,0.5,0.25,0.02,0.077504,0.1127,nSEG,1,LIDAR,-0.058504,0.08730000000000002,3.0791578947368423,0.43650000000000005,1.7578289473684212
M9992,1e-05,0.0001,0.5,0.25,0.03,0.077376,0.1435,nSEG,1,LIDAR,-0.058376,0.05650000000000002,3.072421052631579,0.2825000000000001,1.6774605263157896
M9993,1e-05,0.0001,0.5,0.25,0.035,0.077315,0.1574,nSEG,1,LIDAR,-0.05831499999999999,0.0426,3.069210526315789,0.213,1.6411052631578946
M9994,1e-05,0.0001,0.5,0.25,0.04,0.077254,0.1704,nSEG,1,LIDAR,-0.058254,0.029600000000000015,3.0660000000000003,0.14800000000000008,1.6070000000000002
M9995,1e-05,0.0001,0.5,0.25,0.05,0.077135,0.1947,nSEG,1,LIDAR,-0.05813499999999999,0.005299999999999999,3.059736842105263,0.026499999999999996,1.5431184210526314
M9996,1e-05,0.0001,0.5,0.5,0.02,0.077527,0.1067,nSEG,1,LIDAR,-0.058526999999999996,0.09330000000000001,3.0803684210526314,0.4665,1.7734342105263157
M9997,1e-05,0.0001,0.5,0.5,0.03,0.077408,0.1359,nSEG,1,LIDAR,-0.058408,0.06410000000000002,3.074105263157895,0.32050000000000006,1.6973026315789475
M9998,1e-05,0.0001,0.5,0.5,0.035,0.077352,0.1491,nSEG,1,LIDAR,-0.058352,0.0509,3.0711578947368423,0.2545,1.6628289473684212
M9999,1e-05,0.0001,0.5,0.5,0.04,0.077295,0.1614,nSEG,1,LIDAR,-0.058295,0.03860000000000002,3.068157894736842,0.19300000000000012,1.6305789473684211
M10000,1e-05,0.0001,0.5,0.5,0.05,0.077186,0.1844,nSEG,1,LIDAR,-0.058186,0.015600000000000003,3.062421052631579,0.07800000000000001,1.5702105263157895
M10001,5.5e-05,1e-06,-0.5,-0.5,0.02,0.015441,0.05637,nSEG,1,LIDAR,0.0035589999999999997,0.14363,0.18731578947368419,0.71815,0.4527328947368421
M10002,5.5e-05,1e-06,-0.5,-0.5,0.03,0.015381,0.07173,nSEG,1,LIDAR,0.003618999999999999,0.12827,0.19047368421052627,0.64135,0.4159118421052631
M10003,5.5e-05,1e-06,-0.5,-0.5,0.035,0.015353,0.0786,nSEG,1,LIDAR,0.003646999999999999,0.12140000000000001,0.1919473684210526,0.607,0.3994736842105263
M10004,5.5e-05,1e-06,-0.5,-0.5,0.04,0.015328,0.08507,nSEG,1,LIDAR,0.003672,0.11493,0.19326315789473683,0.57465,0.3839565789473684
M10005,5.5e-05,1e-06,-0.5,-0.5,0.05,0.015281,0.09708,nSEG,1,LIDAR,0.003719,0.10292000000000001,0.19573684210526315,0.5146000000000001,0.3551684210526316
M10006,5.5e-05,1e-06,-0.5,-0.25,0.02,0.015445,0.04992,nSEG,1,LIDAR,0.003554999999999999,0.15008000000000002,0.1871052631578947,0.7504000000000001,0.46875263157894737
M10007,5.5e-05,1e-06,-0.5,-0.25,0.03,0.015385,0.06353,nSEG,1,LIDAR,0.003615,0.13647,0.19026315789473686,0.68235,0.43630657894736846
M10008,5.5e-05,1e-06,-0.5,-0.25,0.035,0.015358,0.06961,nSEG,1,LIDAR,0.0036419999999999994,0.13039,0.19168421052631576,0.65195,0.4218171052631579
M10009,5.5e-05,1e-06,-0.5,-0.25,0.04,0.015333,0.07534,nSEG,1,LIDAR,0.003667,0.12466,0.193,0.6233,0.40815
M10010,5.5e-05,1e-06,-0.5,-0.25,0.05,0.015287,0.08598,nSEG,1,LIDAR,0.0037129999999999993,0.11402000000000001,0.1954210526315789,0.5701,0.3827605263157895
M10011,5.5e-05,1e-06,-0.5,0.0,0.02,0.015447,0.0458,nSEG,1,LIDAR,0.003552999999999999,0.1542,0.18699999999999994,0.771,0.479
M10012,5.5e-05,1e-06,-0.5,0.0,0.03,0.015388,0.05828,nSEG,1,LIDAR,0.003611999999999999,0.14172,0.1901052631578947,0.7086,0.44935263157894734
M10013,5.5e-05,1e-06,-0.5,0.0,0.035,0.015362,0.06386,nSEG,1,LIDAR,0.003637999999999999,0.13614,0.19147368421052627,0.6807,0.4360868421052631
M10014,5.5e-05,1e-06,-0.5,0.0,0.04,0.015337,0.06912,nSEG,1,LIDAR,0.0036629999999999996,0.13088,0.1927894736842105,0.6544,0.42359473684210525
M10015,5.5e-05,1e-06,-0.5,0.0,0.05,0.015291,0.07888,nSEG,1,LIDAR,0.0037089999999999988,0.12112,0.19521052631578942,0.6056,0.4004052631578947
M10016,5.5e-05,1e-06,-0.5,0.25,0.02,0.015449,0.04284,nSEG,1,LIDAR,0.0035510000000000003,0.15716000000000002,0.18689473684210528,0.7858,0.48634736842105264
M10017,5.5e-05,1e-06,-0.5,0.25,0.03,0.01539,0.05451,nSEG,1,LIDAR,0.0036100000000000004,0.14549,0.19000000000000003,0.72745,0.45872500000000005
M10018,5.5e-05,1e-06,-0.5,0.25,0.035,0.015364,0.05973,nSEG,1,LIDAR,0.0036360000000000003,0.14027,0.1913684210526316,0.70135,0.44635921052631583
M10019,5.5e-05,1e-06,-0.5,0.25,0.04,0.015339,0.06465,nSEG,1,LIDAR,0.0036609999999999993,0.13535000000000003,0.19268421052631576,0.6767500000000001,0.43471710526315793
M10020,5.5e-05,1e-06,-0.5,0.25,0.05,0.015294,0.07378,nSEG,1,LIDAR,0.0037059999999999992,0.12622,0.19505263157894734,0.6311,0.4130763157894737
M10021,5.5e-05,1e-06,-0.5,0.5,0.02,0.01545,0.04056,nSEG,1,LIDAR,0.0035499999999999993,0.15944000000000003,0.18684210526315786,0.7972000000000001,0.492021052631579
M10022,5.5e-05,1e-06,-0.5,0.5,0.03,0.015392,0.05161,nSEG,1,LIDAR,0.003608,0.14839000000000002,0.18989473684210528,0.7419500000000001,0.4659223684210527
M10023,5.5e-05,1e-06,-0.5,0.5,0.035,0.015366,0.05656,nSEG,1,LIDAR,0.003634,0.14344,0.19126315789473686,0.7172000000000001,0.45423157894736843
M10024,5.5e-05,1e-06,-0.5,0.5,0.04,0.015341,0.06122,nSEG,1,LIDAR,0.003658999999999999,0.13878000000000001,0.19257894736842102,0.6939000000000001,0.44323947368421057
M10025,5.5e-05,1e-06,-0.5,0.5,0.05,0.015296,0.06986,nSEG,1,LIDAR,0.003703999999999999,0.13014,0.1949473684210526,0.6507,0.4228236842105263
